-0.011736, -0.001472,
-0.011674, -0.000738,
-0.011656, 0.000000,
-0.011674, 0.000738,
-0.011735, 0.001473,
-0.011829, 0.002207,
-0.011972, 0.002963,
-0.012151, 0.003716,
-0.012380, 0.004491,
-0.012639, 0.005278,
-0.012959, 0.006085,
-0.013328, 0.006907,
-0.013746, 0.007741,
-0.014226, 0.008624,
-0.014772, 0.009530,
-0.015393, 0.010514,
-0.016084, 0.011481,
-0.016854, 0.012526,
-0.017734, 0.013628,
-0.018723, 0.014793,
-0.019830, 0.016041,
-0.021088, 0.017378,
-0.022502, 0.018828,
-0.024110, 0.020396,
-0.025950, 0.022129,
-0.028048, 0.024021,
-0.030483, 0.026139,
-0.033317, 0.028527,
-0.036634, 0.031264,
-0.040580, 0.034400,
-0.045336, 0.038083,
-0.051147, 0.042493,
-0.058401, 0.047862,
-0.067673, 0.054596,
-0.079917, 0.063341,
-0.096777, 0.075203,
-0.121428, 0.092316,
-0.160705, 0.119304,
-0.232929, 0.168508,
-0.408682, 0.287533,
-1.464651, 1.000000,
1.000000, -0.661168,
0.384237, -0.245463,
0.242370, -0.149274,
0.179476, -0.106311,
0.144066, -0.081859,
0.121426, -0.066020,
0.105747, -0.054843,
0.094301, -0.046508,
0.085597, -0.040009,
0.078796, -0.034771,
0.073360, -0.030433,
0.068947, -0.026764,
0.065304, -0.023594,
0.062287, -0.020811,
0.059760, -0.018344,
0.057646, -0.016114,
0.055836, -0.014059,
0.054344, -0.012180,
0.053092, -0.010422,
0.052046, -0.008756,
0.051203, -0.007183,
0.050543, -0.005689,
0.050030, -0.004223,
0.049679, -0.002797,
0.049463, -0.001390
